id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Grade
10370,GP,M,16,R,GT3,T,4,1,services,other,course,father,1,2,0,no,yes,no,yes,no,yes,yes,no,4,4,1,7,3,0,0,11,18,10
10371,GP,M,14,R,GT3,T,4,2,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,no,yes,yes,4,0,2,1,1,4,3,16,12,8
10372,MS,F,15,R,GT3,T,3,3,other,services,reputation,mother,3,2,0,no,no,no,yes,yes,no,yes,no,3,2,2,1,2,4,0,14,13,9
10373,MS,F,17,U,GT3,T,4,2,services,at_home,reputation,mother,1,4,0,no,yes,no,no,yes,no,yes,yes,3,3,3,0,1,4,3,11,13,13
10374,GP,F,17,U,LE3,T,3,2,teacher,services,course,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,4,2,1,0,3,0,14,14,9
10375,MS,M,14,U,GT3,T,3,2,at_home,services,reputation,father,5,1,1,no,yes,no,no,yes,yes,yes,no,3,2,3,1,1,4,4,14,12,8
10376,GP,M,16,R,LE3,A,2,2,other,at_home,home,mother,1,2,1,no,yes,no,yes,yes,yes,yes,yes,2,3,1,3,1,2,3,9,11,8
10377,MS,M,15,U,LE3,T,3,2,at_home,other,reputation,other,1,2,0,no,yes,no,yes,no,no,no,yes,5,2,2,1,0,4,0,11,13,9
10378,GP,F,14,U,GT3,T,3,2,teacher,other,course,father,1,0,0,no,yes,no,no,yes,yes,yes,yes,4,4,1,1,0,0,0,15,9,9
10379,GP,M,16,U,GT3,T,3,2,health,other,reputation,mother,1,1,0,no,no,yes,yes,no,yes,yes,no,4,5,3,1,0,3,5,11,13,9
10380,GP,F,17,U,LE3,T,2,1,services,health,reputation,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,1,0,18,9,9
10381,GP,F,14,U,GT3,A,1,1,health,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,1,1,1,0,0,18,10,9
10382,GP,F,15,U,GT3,T,3,1,at_home,teacher,home,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,3,2,5,3,4,0,13,16,9
10383,GP,F,16,U,GT3,T,4,1,teacher,other,other,father,1,2,0,no,no,yes,no,yes,yes,yes,yes,5,3,1,1,4,0,0,11,14,10
10384,GP,F,15,U,LE3,T,2,2,other,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,2,2,1,1,4,3,12,11,9
10385,GP,F,14,R,GT3,T,2,3,at_home,other,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,5,5,2,2,2,4,0,13,15,9
10386,GP,F,16,U,GT3,T,3,0,teacher,other,course,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,no,3,4,2,5,2,3,0,11,13,9
10387,GP,F,16,U,GT3,T,3,3,at_home,at_home,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,0,4,1,4,0,0,14,15,9
10388,GP,M,17,R,LE3,T,4,2,services,health,course,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,4,3,1,0,4,0,15,6,10
10389,GP,F,14,U,LE3,T,3,0,other,teacher,course,mother,1,0,0,no,yes,no,yes,yes,yes,no,no,4,2,1,1,4,2,1,19,10,9
10390,GP,F,16,R,GT3,T,1,0,services,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,1,1,5,2,0,16,7,9
10391,GP,F,16,R,GT3,T,2,3,services,health,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,1,3,2,4,0,17,14,9
10392,GP,F,16,R,LE3,T,2,2,other,other,home,mother,3,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,3,2,1,1,12,13,9
10393,MS,F,16,U,LE3,A,4,0,services,other,home,mother,2,2,0,no,yes,no,yes,yes,no,yes,yes,5,3,1,4,2,3,4,15,11,9
10394,GP,M,15,R,LE3,T,2,3,at_home,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,5,2,3,2,3,0,17,16,9
10395,MS,F,14,R,GT3,T,3,2,other,other,course,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,5,1,2,1,0,4,5,12,10,13
10396,MS,F,14,U,GT3,T,0,1,other,health,course,other,2,1,0,no,yes,no,no,yes,no,yes,no,4,3,4,1,3,4,0,13,5,8
10397,GP,F,14,U,LE3,T,0,1,other,other,home,mother,2,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,1,5,11,11,8
10398,GP,F,16,R,LE3,A,1,2,other,other,home,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,1,2,1,2,4,0,19,10,9
10399,GP,F,15,R,LE3,T,4,3,at_home,other,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,4,4,1,1,2,4,3,14,12,10
10400,GP,F,14,U,GT3,T,4,1,services,at_home,course,other,1,2,0,no,no,yes,no,yes,yes,yes,no,4,3,2,1,2,4,10,18,9,9
10401,GP,M,15,U,GT3,T,1,1,at_home,other,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,5,4,5,1,4,2,16,7,9
10402,GP,F,16,R,LE3,A,3,0,health,services,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,2,3,2,1,3,4,4,11,10,9
10403,MS,F,14,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,1,3,1,3,7,12,9
10404,GP,M,14,U,GT3,T,2,1,other,health,reputation,other,1,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,2,5,5,4,2,12,17,9
10405,GP,F,14,U,GT3,T,4,2,other,services,course,mother,2,0,0,no,yes,no,no,yes,yes,no,no,4,4,1,7,1,3,2,20,14,9
10406,GP,F,16,R,GT3,T,3,0,at_home,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,1,4,18,9,9
10407,GP,M,15,U,GT3,T,1,1,other,other,course,mother,3,0,0,no,yes,no,no,yes,yes,yes,no,4,4,1,1,1,4,4,17,7,8
10408,GP,F,17,U,GT3,T,3,1,teacher,teacher,course,other,1,3,1,no,yes,yes,no,yes,yes,yes,no,4,2,1,1,1,4,7,15,1,9
10409,GP,F,15,U,GT3,T,3,0,other,services,other,other,0,1,0,yes,no,yes,yes,yes,yes,yes,yes,3,3,1,2,1,0,0,18,7,9
10410,GP,M,14,U,GT3,T,0,1,other,teacher,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,5,4,2,1,1,4,0,11,9,9
10411,GP,M,14,U,GT3,T,0,1,other,services,course,other,2,1,0,no,yes,no,no,no,yes,yes,no,4,4,2,0,2,5,0,9,18,8
10412,GP,F,15,U,GT3,A,0,2,health,other,home,mother,2,0,0,no,yes,no,yes,yes,yes,no,no,5,2,4,2,1,4,2,13,14,8
10413,GP,F,16,U,GT3,T,2,2,other,teacher,course,other,2,0,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,6,0,4,0,15,21,9
10414,MS,F,16,U,LE3,T,3,2,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,3,2,2,1,2,4,1,16,10,11
10415,MS,F,17,U,LE3,T,3,2,at_home,other,reputation,mother,1,3,0,yes,yes,yes,no,no,yes,yes,yes,1,4,1,1,0,4,0,9,13,11
10416,MS,F,17,U,GT3,T,1,1,health,other,other,father,2,0,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,2,4,0,12,11,8
10417,GP,M,14,U,GT3,T,3,1,other,other,course,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,2,3,4,0,0,9,18,9
10418,GP,M,16,U,LE3,T,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,2,4,4,0,1,4,3,11,18,9
10419,MS,F,17,U,GT3,T,1,2,health,other,home,father,0,1,0,no,no,no,yes,yes,yes,yes,yes,3,3,4,1,3,4,0,12,12,9
10420,GP,F,17,U,LE3,T,2,2,services,other,home,mother,3,1,0,yes,yes,yes,no,yes,no,yes,no,3,2,1,6,4,3,0,16,14,8
10421,GP,M,18,R,GT3,T,2,1,at_home,other,course,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,3,3,1,1,3,2,4,17,15,8
10422,GP,F,14,U,GT3,A,3,2,services,teacher,course,other,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,2,2,2,4,1,15,10,9
10423,GP,F,16,R,LE3,T,1,0,teacher,services,home,mother,0,3,0,no,yes,no,no,no,yes,no,yes,5,4,2,1,2,4,0,18,10,10
10424,GP,M,14,R,GT3,A,3,3,other,other,course,other,2,2,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,3,4,1,14,14,9
10425,GP,F,15,U,GT3,T,1,2,at_home,teacher,other,mother,2,0,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,3,5,2,13,20,8
10426,GP,M,16,U,GT3,T,2,1,teacher,other,other,mother,1,3,0,no,yes,yes,yes,no,yes,yes,no,3,3,1,3,2,3,2,12,11,11
10427,MS,F,18,U,GT3,T,4,0,teacher,teacher,home,mother,1,2,0,no,no,yes,yes,yes,no,yes,no,5,4,2,1,3,4,0,16,17,9
10428,GP,M,14,R,LE3,T,2,1,services,health,course,mother,2,3,0,no,no,no,no,no,yes,yes,no,5,3,3,1,4,0,3,14,20,11
10429,MS,F,17,R,LE3,T,3,1,at_home,teacher,course,mother,2,2,0,no,yes,no,yes,yes,no,yes,yes,3,3,1,0,1,5,1,15,13,9
10430,GP,M,16,U,LE3,T,4,2,at_home,at_home,home,mother,5,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,4,0,17,7,10
10431,GP,F,16,U,GT3,T,4,1,at_home,services,reputation,father,2,0,0,no,yes,no,yes,no,yes,no,no,2,3,1,2,4,3,1,14,13,9
10432,MS,F,14,U,LE3,T,1,3,at_home,services,course,mother,1,2,2,no,yes,no,no,yes,yes,yes,no,5,0,3,1,1,3,0,16,14,7
10433,GP,M,16,R,GT3,T,4,1,other,health,home,other,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,1,3,1,2,0,17,18,10
10434,MS,F,16,U,GT3,T,2,2,health,services,course,other,2,2,0,yes,no,yes,no,yes,yes,no,yes,5,4,1,1,1,4,0,7,13,9
10435,GP,F,14,U,GT3,T,1,1,other,other,other,father,2,2,0,no,yes,no,yes,yes,no,no,yes,4,4,2,1,1,0,0,13,12,8
10436,GP,M,17,R,GT3,T,3,1,other,services,home,mother,3,1,1,no,yes,no,no,yes,no,yes,yes,4,0,4,1,3,0,0,16,10,7
10437,GP,M,16,R,GT3,A,4,3,at_home,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3,3,2,1,0,2,6,21,15,9
10438,GP,M,16,U,LE3,T,3,1,other,health,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,0,2,2,1,1,14,6,9
10439,GP,M,14,U,GT3,T,4,2,services,other,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,0,1,2,3,0,19,8,10
10440,MS,F,18,U,GT3,A,1,2,other,teacher,course,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,no,2,3,1,1,0,3,2,11,9,8
10441,GP,F,17,R,GT3,T,4,2,services,services,course,mother,1,0,0,no,no,no,no,no,yes,yes,no,4,3,2,2,1,4,0,14,20,9
10442,GP,F,16,U,GT3,T,1,1,other,services,home,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,0,17,12,8
10443,MS,M,15,R,GT3,T,3,3,services,services,course,mother,2,0,0,no,yes,no,yes,yes,yes,yes,yes,5,4,1,1,4,4,1,14,10,9
10444,GP,M,16,R,GT3,T,1,2,other,at_home,course,mother,1,0,0,no,no,yes,no,no,yes,yes,yes,4,5,1,1,2,4,0,19,9,8
10445,GP,F,15,U,GT3,T,2,2,other,at_home,other,mother,3,1,0,yes,yes,no,no,yes,yes,yes,no,5,4,1,1,1,4,4,8,17,8
10446,GP,F,17,U,GT3,T,4,1,at_home,at_home,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,1,0,10,12,10
10447,GP,M,16,U,GT3,T,2,0,other,services,other,mother,1,3,1,no,no,no,yes,yes,yes,yes,yes,3,2,2,1,4,0,0,12,16,10
10448,GP,M,17,U,GT3,A,4,3,services,other,reputation,mother,4,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,4,6,5,2,2,10,13,8
10449,GP,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,4,4,0,4,5,0,16,15,10
10450,MS,F,14,R,GT3,A,2,1,other,services,reputation,mother,1,2,1,yes,yes,no,no,yes,yes,yes,no,4,3,1,1,4,3,4,8,16,8
10451,GP,F,15,R,GT3,T,4,0,health,at_home,reputation,other,3,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,3,0,4,1,15,16,10
10452,MS,M,14,U,GT3,T,2,0,health,services,course,mother,2,2,0,no,yes,yes,yes,yes,no,yes,no,4,4,2,1,3,3,0,14,15,8
10453,MS,M,15,U,GT3,T,1,2,other,at_home,course,mother,1,2,1,yes,no,no,no,yes,yes,yes,no,4,2,4,1,2,1,3,17,13,8
10454,GP,M,17,U,GT3,T,2,2,health,health,reputation,other,1,2,0,no,yes,no,yes,yes,yes,no,no,5,3,1,4,1,4,6,11,9,9
10455,GP,M,17,U,LE3,T,1,3,other,teacher,course,mother,1,1,0,yes,yes,no,yes,yes,no,yes,no,4,4,3,1,5,5,0,7,14,8
10456,GP,F,16,U,GT3,T,4,1,health,other,home,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,0,2,2,3,2,1,16,13,10
10457,GP,M,17,U,GT3,T,4,0,other,health,course,mother,2,1,0,yes,yes,no,yes,no,yes,no,no,4,4,2,1,1,4,0,8,10,9
10458,MS,M,15,R,GT3,T,3,2,services,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,4,2,1,4,2,1,20,12,11
10459,GP,F,14,R,GT3,T,3,1,teacher,teacher,course,father,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,4,4,6,14,14,11
10460,MS,M,16,U,GT3,T,2,1,at_home,services,other,mother,3,1,0,no,no,yes,yes,yes,yes,yes,no,5,2,2,6,4,4,0,11,20,9
10461,GP,M,17,U,GT3,T,2,1,at_home,other,course,mother,1,1,2,no,no,no,yes,yes,yes,yes,yes,3,1,4,1,0,3,4,12,10,6
10462,GP,F,17,U,LE3,T,4,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,1,1,4,7,14,18,9
10463,GP,M,17,R,LE3,T,4,1,health,other,home,mother,1,0,0,no,yes,no,yes,no,yes,yes,no,4,5,2,2,1,2,0,16,13,9
10464,MS,M,15,R,LE3,A,2,2,other,services,course,father,2,0,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,2,1,2,16,12,9
10465,GP,M,17,R,GT3,T,0,1,health,other,reputation,father,4,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,4,1,2,0,0,9,14,9
10466,GP,M,16,U,LE3,T,3,1,other,other,home,mother,0,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,1,7,19,11,9
10467,MS,M,14,U,GT3,T,1,2,at_home,other,other,other,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,4,1,1,4,0,10,13,9,8
10468,GP,F,14,U,GT3,T,2,0,other,teacher,course,mother,1,1,0,no,yes,yes,no,no,yes,yes,no,3,4,1,0,1,1,0,11,14,9
10469,GP,F,14,U,GT3,A,3,0,other,other,course,mother,1,0,0,no,yes,yes,no,yes,no,yes,no,4,3,1,1,2,4,0,16,5,8
10470,GP,M,14,U,GT3,T,3,2,other,other,home,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,3,4,3,6,4,0,11,10,9
10471,GP,M,17,R,GT3,T,2,3,services,other,course,other,3,1,0,no,no,no,no,yes,yes,yes,no,4,2,4,1,2,4,2,16,8,9
10472,GP,F,17,U,GT3,A,2,1,other,other,home,father,1,0,0,no,yes,no,no,yes,yes,yes,yes,4,1,4,1,1,2,0,10,7,9
10473,GP,F,16,U,LE3,T,3,1,other,teacher,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,3,2,1,2,1,4,3,9,12,9
10474,MS,M,15,U,GT3,T,1,0,health,at_home,other,mother,2,1,0,no,yes,yes,no,no,yes,no,yes,5,3,2,2,2,3,0,16,13,8
10475,MS,M,16,U,GT3,T,4,2,at_home,other,home,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,5,4,1,1,2,0,3,17,14,11
10476,GP,F,14,U,GT3,T,2,1,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,3,1,1,3,4,2,12,11,9
10477,GP,F,15,U,LE3,T,0,0,teacher,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,3,3,2,1,4,2,7,14,8,10
10478,GP,F,16,R,GT3,T,0,1,at_home,other,reputation,mother,5,1,0,no,yes,no,no,no,yes,yes,no,5,2,3,1,1,1,0,17,12,8
10479,GP,M,17,R,LE3,A,4,1,teacher,services,reputation,mother,2,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,4,4,1,3,4,1,20,12,10
10480,GP,F,18,R,GT3,T,4,2,at_home,health,course,other,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,3,1,1,4,1,18,14,10
10481,GP,F,15,U,LE3,T,2,4,other,other,home,father,3,4,0,no,no,no,no,yes,yes,yes,no,3,4,3,2,1,1,0,13,9,14
10482,GP,M,14,U,GT3,T,3,0,health,services,home,mother,2,2,0,no,no,yes,yes,yes,yes,yes,yes,3,2,1,2,2,5,2,11,8,9
10483,GP,F,16,U,GT3,T,3,1,other,other,course,other,4,1,0,no,yes,no,no,no,yes,yes,no,3,3,2,1,4,4,2,15,11,9
10484,MS,F,14,U,GT3,T,1,0,other,other,home,other,2,1,0,yes,no,no,yes,yes,yes,yes,no,5,5,3,1,2,4,0,15,14,8
10485,MS,M,17,U,GT3,T,2,1,services,services,home,mother,1,2,0,yes,no,no,yes,yes,no,yes,no,4,2,1,1,0,4,2,15,16,8
10486,MS,F,15,U,GT3,T,4,1,at_home,services,course,mother,2,2,0,no,yes,no,no,no,yes,yes,no,4,2,4,6,2,4,1,19,8,10
10487,GP,F,15,U,GT3,T,4,3,services,services,course,other,3,4,0,yes,no,no,yes,yes,yes,yes,yes,4,2,2,3,0,4,4,9,14,14
10488,MS,M,19,R,GT3,T,2,2,teacher,services,reputation,father,2,2,0,no,yes,no,no,no,yes,no,yes,5,3,1,1,0,0,2,17,17,9
10489,GP,F,17,U,LE3,T,2,0,other,services,reputation,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,1,4,2,0,2,5,19,10,8
10490,MS,M,17,U,GT3,T,2,1,other,services,reputation,mother,1,2,0,no,no,no,no,no,yes,yes,yes,2,3,5,0,2,5,0,13,10,9
10491,GP,M,16,U,GT3,T,4,1,at_home,at_home,home,mother,1,2,0,no,no,yes,no,yes,no,yes,yes,3,2,4,1,3,4,0,13,0,9
10492,GP,F,14,U,GT3,A,3,3,teacher,teacher,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,2,0,8,11,9
10493,MS,F,16,U,GT3,T,1,1,at_home,other,course,other,4,3,0,no,no,no,no,yes,yes,no,no,4,2,1,2,1,2,0,8,7,10
10494,MS,M,16,U,GT3,T,3,1,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,4,1,17,13,11
10495,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,3,0,0,2,3,0,14,12,8
10496,GP,M,14,U,GT3,T,3,2,at_home,other,course,father,4,1,0,no,no,no,no,yes,yes,yes,yes,4,3,4,2,2,3,0,15,11,9
10497,GP,F,18,U,GT3,T,1,1,other,other,course,other,1,1,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,4,2,15,13,8
10498,GP,M,16,U,GT3,T,3,2,teacher,health,home,mother,2,3,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,5,2,3,6,18,11
10499,MS,F,17,R,GT3,T,2,3,teacher,other,course,mother,0,2,2,no,yes,no,no,yes,yes,yes,no,4,3,3,1,0,4,0,15,12,7
10500,GP,M,16,U,GT3,A,4,3,other,other,home,father,2,0,0,no,yes,no,no,yes,yes,yes,no,4,4,1,1,2,2,2,13,12,9
10501,GP,F,16,U,LE3,A,4,4,at_home,other,reputation,mother,1,0,0,yes,yes,no,no,no,no,yes,no,4,3,4,1,4,3,5,13,21,8
10502,GP,M,17,R,GT3,T,4,1,other,other,course,mother,1,0,0,no,yes,no,no,yes,no,yes,no,3,2,2,1,2,1,2,16,11,8
10503,GP,F,17,U,LE3,T,4,1,other,other,home,father,2,4,0,no,yes,no,no,yes,yes,no,no,4,5,2,1,2,4,0,13,12,14
10504,GP,F,16,R,GT3,T,2,1,other,other,course,mother,1,2,0,yes,yes,no,yes,yes,yes,no,no,5,2,3,2,2,0,5,15,12,9
10505,GP,M,16,U,LE3,T,4,1,at_home,other,course,father,2,3,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,14,12,11
10506,GP,F,16,R,GT3,T,4,2,services,other,reputation,other,2,4,0,no,yes,no,yes,yes,yes,yes,no,4,0,3,2,3,3,4,15,12,14
10507,GP,M,14,R,LE3,T,4,1,at_home,other,reputation,other,2,2,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,3,1,2,10,16,10
10508,GP,F,14,R,GT3,T,4,3,other,services,home,father,0,1,0,yes,no,no,no,yes,yes,yes,yes,3,3,4,2,1,4,2,15,11,9
10509,GP,M,16,R,GT3,A,3,1,at_home,other,course,father,3,1,0,no,no,yes,yes,no,yes,yes,yes,5,5,2,1,3,4,0,10,20,9
10510,GP,M,17,U,LE3,T,2,1,at_home,other,other,other,1,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,2,1,1,0,14,8,9
10511,GP,F,16,U,GT3,T,3,0,other,teacher,course,mother,2,4,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,1,2,1,0,9,12,12,13
10512,MS,F,17,U,LE3,T,4,1,services,teacher,course,mother,2,0,1,no,no,no,no,no,no,no,no,5,2,2,2,1,0,2,11,3,7
10513,GP,F,16,U,GT3,T,4,1,other,other,home,father,3,1,0,no,no,yes,no,yes,yes,yes,no,4,0,1,6,2,3,3,13,10,9
10514,MS,F,16,R,LE3,A,3,1,services,other,course,mother,4,2,0,no,no,no,no,no,yes,yes,no,5,2,1,0,3,4,1,18,8,9
10515,GP,M,15,U,GT3,T,3,3,other,other,other,mother,1,0,0,no,yes,no,no,yes,yes,yes,no,5,3,1,1,2,4,1,13,18,9
10516,MS,M,16,R,LE3,T,4,0,other,other,course,mother,2,2,3,no,yes,no,no,yes,yes,yes,yes,5,4,4,1,5,4,0,15,6,7
10517,GP,M,14,U,LE3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,no,yes,no,4,3,2,2,1,4,5,14,7,10
10518,GP,F,17,U,GT3,T,2,1,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,no,yes,3,3,1,1,1,3,3,18,16,11
10519,GP,F,16,U,LE3,T,4,2,at_home,at_home,course,mother,3,2,0,no,yes,no,no,yes,no,yes,no,4,3,2,1,0,1,0,16,7,9
10520,MS,M,17,R,GT3,T,3,0,at_home,at_home,home,other,1,0,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,0,1,4,17,16,9
10521,GP,M,16,U,GT3,T,4,2,services,other,course,mother,3,2,0,no,no,no,no,no,no,yes,yes,3,2,2,1,2,1,1,15,3,9
10522,GP,F,17,U,GT3,T,4,3,services,other,course,father,1,2,0,no,no,no,no,yes,yes,no,yes,2,3,4,2,1,2,2,17,13,10
10523,GP,F,16,U,GT3,T,3,3,other,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,1,3,1,4,8,12,13,9
10524,MS,M,16,U,LE3,A,3,2,services,other,course,father,1,2,0,no,yes,no,no,no,yes,yes,yes,5,3,3,2,1,4,2,17,13,9
10525,GP,F,15,U,GT3,T,3,0,at_home,other,home,mother,3,2,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,4,0,14,15,8
10526,MS,F,16,U,GT3,A,2,1,other,at_home,course,mother,2,4,0,no,yes,no,no,yes,yes,yes,yes,5,4,2,1,3,0,1,14,11,13
10527,MS,F,16,U,GT3,T,0,1,other,services,reputation,father,4,1,0,no,yes,no,no,no,no,yes,yes,3,2,1,1,2,1,0,14,11,8
10528,GP,F,15,U,GT3,T,4,3,teacher,health,reputation,mother,0,0,1,no,yes,no,yes,yes,yes,yes,no,5,1,2,4,3,4,0,11,11,8
10529,MS,M,16,R,GT3,T,2,1,other,other,home,father,2,2,3,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,1,4,0,14,11,6
10530,GP,M,16,U,GT3,T,2,3,other,other,other,father,2,1,0,no,yes,yes,yes,no,yes,yes,yes,4,2,4,0,2,1,3,12,17,9
10531,MS,M,14,U,LE3,T,2,2,at_home,other,reputation,other,1,2,0,no,no,no,no,yes,no,yes,no,3,2,2,0,4,2,2,10,9,8
10532,GP,F,17,U,GT3,T,3,4,other,health,reputation,other,2,2,0,no,yes,no,yes,yes,no,yes,yes,4,4,2,1,5,3,0,11,9,9
10533,MS,F,14,U,GT3,A,4,0,other,other,home,mother,1,1,0,no,yes,no,no,no,no,yes,no,5,3,4,3,1,4,6,13,16,8
10534,MS,F,16,U,GT3,T,3,2,services,other,reputation,mother,2,3,0,yes,yes,no,yes,yes,yes,yes,no,5,2,1,1,2,4,2,8,12,11
10535,GP,M,15,U,GT3,A,4,3,health,health,home,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,3,5,4,3,1,13,12,10
10536,GP,M,17,U,GT3,T,4,0,other,at_home,other,other,1,4,0,yes,yes,no,yes,no,yes,yes,no,5,2,3,1,5,4,0,15,15,14
10537,GP,M,16,U,LE3,T,3,2,health,teacher,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,1,0,5,4,11,9,10,9
10538,MS,F,14,R,GT3,T,2,3,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,3,2,0,2,4,0,12,18,9
10539,GP,F,16,R,GT3,T,2,1,other,services,reputation,father,1,4,0,no,yes,no,no,yes,yes,yes,yes,5,3,1,1,2,1,0,18,11,13
10540,GP,F,16,R,LE3,T,2,2,teacher,services,home,other,1,1,0,no,no,no,no,yes,yes,no,yes,3,3,4,3,6,1,0,15,13,9
10541,GP,F,17,U,LE3,T,2,0,services,other,other,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,2,0,0,18,14,9
10542,GP,F,16,U,LE3,T,4,2,services,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,3,3,2,3,0,3,9,8,12,9
10543,GP,F,16,U,GT3,T,2,0,health,at_home,other,other,1,2,1,no,yes,no,yes,yes,yes,yes,yes,4,3,3,2,3,3,4,16,6,8
10544,GP,M,16,R,LE3,T,1,3,services,other,reputation,mother,1,3,0,yes,no,no,yes,yes,yes,yes,no,4,4,4,1,1,2,0,9,18,11
10545,GP,M,17,U,GT3,T,2,1,teacher,at_home,reputation,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,1,2,18,13,8
